channel name;channel url;subscribers;language
@bgm331;https://www.youtube.com/@bgm331;20,1K;chinese traditional
@Taichi_Music_Ltd;https://www.youtube.com/@Taichi_Music_Ltd;20,2K;chinese traditional
@jvrmusic;https://www.youtube.com/@jvrmusic;20,5K;chinese traditional
@-relaxingmusicsleep573;https://www.youtube.com/@-relaxingmusicsleep573;201K;chinese traditional
@rp99;https://www.youtube.com/@rp99;21,4K;chinese traditional
@homesoundmusic;https://www.youtube.com/@homesoundmusic;21,5K;chinese traditional
@meowmusicsunny;https://www.youtube.com/@meowmusicsunny;21,8K;chinese traditional
@user-pl5tq6hx3x;https://www.youtube.com/@user-pl5tq6hx3x;22,5K;chinese traditional
@EWway;https://www.youtube.com/@EWway;225K;chinese traditional
@cantopopmusic1527;https://www.youtube.com/@cantopopmusic1527;23,6K;chinese traditional
@musicmv3157;https://www.youtube.com/@musicmv3157;23K;chinese traditional
@camerabaymusic;https://www.youtube.com/@camerabaymusic;24,3K;chinese traditional
@warnermusicchina;https://www.youtube.com/@warnermusicchina;24,6K;chinese traditional
@watermusictaiwan;https://www.youtube.com/@watermusictaiwan;248K;chinese traditional
@LoTaYoumusic;https://www.youtube.com/@LoTaYoumusic;25,8K;chinese traditional
@worldmusiccreation;https://www.youtube.com/@worldmusiccreation;250K;chinese traditional
@torchmusic2019;https://www.youtube.com/@torchmusic2019;26,3K;chinese traditional
@torchmusic2019;https://www.youtube.com/@torchmusic2019;26,3K;chinese traditional
@musicstudio2715;https://www.youtube.com/@musicstudio2715;26,5K;chinese traditional
@-chinesemusic8008;https://www.youtube.com/@-chinesemusic8008;26K;chinese traditional
@user-mu7sc9jk5f;https://www.youtube.com/@user-mu7sc9jk5f;27K;chinese traditional
@guzhengchinesemusic;https://www.youtube.com/@guzhengchinesemusic;28,4K;chinese traditional
@guzhengchinesemusic;https://www.youtube.com/@guzhengchinesemusic;28,4K;chinese traditional
@_relax9556;https://www.youtube.com/@_relax9556;29,1K;chinese traditional
@SonyMusicCpop;https://www.youtube.com/@SonyMusicCpop;29,3K;chinese traditional
@LanlanMusicBox;https://www.youtube.com/@LanlanMusicBox;29,6K;chinese traditional
@user-sg4ck3yf6e;https://www.youtube.com/@user-sg4ck3yf6e;31,4K;chinese traditional
@-chinesetraditionalmusic3501;https://www.youtube.com/@-chinesetraditionalmusic3501;32,7K;chinese traditional
@rita270;https://www.youtube.com/@rita270;33,1K;chinese traditional
@awesomemusic398;https://www.youtube.com/@awesomemusic398;35,9K;chinese traditional
@audiolibrary6950;https://www.youtube.com/@audiolibrary6950;361K;chinese traditional
@goodtvseraphim;https://www.youtube.com/@goodtvseraphim;38,1K;chinese traditional
@Guzhengmusic88888;https://www.youtube.com/@Guzhengmusic88888;382K;chinese traditional
@bestrelaxmusic-;https://www.youtube.com/@bestrelaxmusic-;38K;chinese traditional
@ktv4293;https://www.youtube.com/@ktv4293;41,2K;chinese traditional
@veronica_cheng;https://www.youtube.com/@veronica_cheng;41,9K;chinese traditional
@tidemusic3457;https://www.youtube.com/@tidemusic3457;44,6K;chinese traditional
@musicianseacow;https://www.youtube.com/@musicianseacow;449K;chinese traditional
@musicianseacow;https://www.youtube.com/@musicianseacow;449K;chinese traditional
@chord415;https://www.youtube.com/@chord415;449K;chinese traditional
@2olive19;https://www.youtube.com/@2olive19;472K;chinese traditional
@SLSMusic;https://www.youtube.com/@SLSMusic;479K;chinese traditional
@user-qo7pl2zd4i;https://www.youtube.com/@user-qo7pl2zd4i;5,12K;chinese traditional
@semmhk;https://www.youtube.com/@semmhk;5,15K;chinese traditional
@yinyuehuayuan;https://www.youtube.com/@yinyuehuayuan;5,15K;chinese traditional
@musicbravo3298;https://www.youtube.com/@musicbravo3298;5,19K;chinese traditional
@user-bi1id3ms8p;https://www.youtube.com/@user-bi1id3ms8p;5,45K;chinese traditional
@awslmusic;https://www.youtube.com/@awslmusic;5,52K;chinese traditional
@-guzhengmusic6247;https://www.youtube.com/@-guzhengmusic6247;5,52K;chinese traditional
@Antiaging-doctor;https://www.youtube.com/@Antiaging-doctor;5,54K;chinese traditional
@mv2724;https://www.youtube.com/@mv2724;5,63K;chinese traditional
@Saxophone-music698;https://www.youtube.com/@Saxophone-music698;5,87K;chinese traditional
@user-fr5qm9ed8i;https://www.youtube.com/@user-fr5qm9ed8i;5,91K;chinese traditional
@JosephineCAI;https://www.youtube.com/@JosephineCAI;5,96K;chinese traditional
@binnow1919;https://www.youtube.com/@binnow1919;50,2K;chinese traditional
@TaiheMusicGroup;https://www.youtube.com/@TaiheMusicGroup;515K;chinese traditional
@musichouse-6336;https://www.youtube.com/@musichouse-6336;53,5K;chinese traditional
@musiclyrics9621;https://www.youtube.com/@musiclyrics9621;54,9K;chinese traditional
@user-ow9ce2yj3w;https://www.youtube.com/@user-ow9ce2yj3w;56,5K;chinese traditional
@user-dy6vu7jq2b;https://www.youtube.com/@user-dy6vu7jq2b;57,1K;chinese traditional
@SonyMusicTaiwan;https://www.youtube.com/@SonyMusicTaiwan;589K;chinese traditional
@listenbeatsmusic;https://www.youtube.com/@listenbeatsmusic;59,2K;chinese traditional
@Musicatte;https://www.youtube.com/@Musicatte;6,05K;chinese traditional
@jilimusic;https://www.youtube.com/@jilimusic;6,12K;chinese traditional
@user-me9vb1kc8q;https://www.youtube.com/@user-me9vb1kc8q;6,26K;chinese traditional
@hkmusictalk;https://www.youtube.com/@hkmusictalk;6,57K;chinese traditional
@umusicjpop;https://www.youtube.com/@umusicjpop;6,66K;chinese traditional
@-chinesemusic1316;https://www.youtube.com/@-chinesemusic1316;68,7K;chinese traditional
@GlimmerMusic;https://www.youtube.com/@GlimmerMusic;7,02K;chinese traditional
@popchinesemusic2023;https://www.youtube.com/@popchinesemusic2023;7,8K;chinese traditional
@2olive153;https://www.youtube.com/@2olive153;779K;chinese traditional
@user-sc7cc9yu9l;https://www.youtube.com/@user-sc7cc9yu9l;79,1K;chinese traditional
@universaltwn;https://www.youtube.com/@universaltwn;792K;chinese traditional
@qingyunmusic2330;https://www.youtube.com/@qingyunmusic2330;8,06K;chinese traditional
@ticf_taipei;https://www.youtube.com/@ticf_taipei;8,21K;chinese traditional
@SKRstory;https://www.youtube.com/@SKRstory;8,45K;chinese traditional
@user-ud9db7jz2u;https://www.youtube.com/@user-ud9db7jz2u;8,48K;chinese traditional
@aquamusic95;https://www.youtube.com/@aquamusic95;8,58K;chinese traditional
@CocoonMusic;https://www.youtube.com/@CocoonMusic;8,76K;chinese traditional
@kingsreact;https://www.youtube.com/@kingsreact;8,96K;chinese traditional
@-chinachannel6211;https://www.youtube.com/@-chinachannel6211;8,9K;chinese traditional
@enjoymusicrec;https://www.youtube.com/@enjoymusicrec;83,8K;chinese traditional
@musicwithoutboundaries2014;https://www.youtube.com/@musicwithoutboundaries2014;89,8K;chinese traditional
@EnsembleMusicCenter;https://www.youtube.com/@EnsembleMusicCenter;9,26K;chinese traditional
@fsu2914;https://www.youtube.com/@fsu2914;9,29K;chinese traditional
@AaaChoo;https://www.youtube.com/@AaaChoo;9,63K;chinese traditional
@fly9117;https://www.youtube.com/@fly9117;9,67K;chinese traditional
@-guzhengchinesemusic4378;https://www.youtube.com/@-guzhengchinesemusic4378;9,93K;chinese traditional
@wyj_singer;https://www.youtube.com/@wyj_singer;9,96K;chinese traditional
@kafoomusic;https://www.youtube.com/@kafoomusic;93,8K;chinese traditional
@chinesedj6277;https://www.youtube.com/@chinesedj6277;95,9K;chinese traditional
@clay-music;https://www.youtube.com/@clay-music;99,6K;chinese traditional
