channel name;channel url;subscribers;language
@chievid;https://www.youtube.com/@chievid;5,44K;japanese
@UTASTAR;https://www.youtube.com/@UTASTAR;504K;japanese
@NekotoNingennoKazoku;https://www.youtube.com/@NekotoNingennoKazoku;58,8K;japanese
@kimonotyan;https://www.youtube.com/@kimonotyan;594K;japanese
@user-qk5dl7rz5t;https://www.youtube.com/@user-qk5dl7rz5t;6,19K;japanese
@boku_kodomo;https://www.youtube.com/@boku_kodomo;6,43K;japanese
@gupigupiGaming;https://www.youtube.com/@gupigupiGaming;6,51K;japanese
@kituku;https://www.youtube.com/@kituku;6,62K;japanese
@autismyuachannel3985;https://www.youtube.com/@autismyuachannel3985;6,65K;japanese
@fujisportsjuku;https://www.youtube.com/@fujisportsjuku;6,8K;japanese
@KamiSattee;https://www.youtube.com/@KamiSattee;6,98K;japanese
@jfa;https://www.youtube.com/@jfa;634K;japanese
@robocarpoli_jp;https://www.youtube.com/@robocarpoli_jp;650K;japanese
@columbiakidstv;https://www.youtube.com/@columbiakidstv;67,9K;japanese
@haiguretamao;https://www.youtube.com/@haiguretamao;681K;japanese
@Slick_Slime_Sam_Japanese;https://www.youtube.com/@Slick_Slime_Sam_Japanese;682K;japanese
@Guccikamo-;https://www.youtube.com/@Guccikamo-;7,7K;japanese
@greencard7838;https://www.youtube.com/@greencard7838;70,1K;japanese
@sacchannel_kyouikuTV;https://www.youtube.com/@sacchannel_kyouikuTV;72,6K;japanese
@momoclo_chanz;https://www.youtube.com/@momoclo_chanz;79,8K;japanese
@sa8_sky;https://www.youtube.com/@sa8_sky;8,65K;japanese
@tomo.sanjinohaha;https://www.youtube.com/@tomo.sanjinohaha;80,9K;japanese
@karasumaA;https://www.youtube.com/@karasumaA;838K;japanese
@KitoonsJapanese;https://www.youtube.com/@KitoonsJapanese;87K;japanese
@user-dj3yx4tj2c;https://www.youtube.com/@user-dj3yx4tj2c;930K;japanese
@horahuking;https://www.youtube.com/@horahuking;946K;japanese
@YTgakuen;https://www.youtube.com/@YTgakuen;98,5K;japanese
@TayoJP;https://www.youtube.com/@TayoJP;983K;japanese
@mamekyunn;https://www.youtube.com/@mamekyunn;985K;japanese
