channel name;channel url;subscribers;language
@mononof7zoochannel;https://www.youtube.com/@mononof7zoochannel;8,43K;italian
@JoseComilaoTotoy;https://www.youtube.com/@JoseComilaoTotoy;20,7M;italian
@silvanoformentin;https://www.youtube.com/@silvanoformentin;506K;italian
@HeyDuggeeOfficial;https://www.youtube.com/@HeyDuggeeOfficial;1,95M;italian
@PamPamAilesi;https://www.youtube.com/@PamPamAilesi;1,89M;italian
@VaticanNews;https://www.youtube.com/@VaticanNews;775K;italian
@marcellobarenghi;https://www.youtube.com/@marcellobarenghi;2,7M;italian
@DanielTigreemPortugues;https://www.youtube.com/@DanielTigreemPortugues;1,89M;italian
@SelenaSunShowESP;https://www.youtube.com/@SelenaSunShowESP;1,04M;italian
@avivamiento;https://www.youtube.com/@avivamiento;738K;italian
@itatiaiaoficial;https://www.youtube.com/@itatiaiaoficial;1,23M;italian
@VRITALIA;https://www.youtube.com/@VRITALIA;19,1K;italian
@volleyballworld;https://www.youtube.com/@volleyballworld;2,77M;italian
@ohmygenius;https://www.youtube.com/@ohmygenius;1,95M;italian
@NatGeo;https://www.youtube.com/@NatGeo;22,3M;italian
@TroomTroom;https://www.youtube.com/@TroomTroom;23,8M;italian
@wbkids;https://www.youtube.com/@wbkids;26,1M;italian
@santacasaloreto9780;https://www.youtube.com/@santacasaloreto9780;59,6K;italian
@AleGarciaSUSCRIBETE;https://www.youtube.com/@AleGarciaSUSCRIBETE;107K;italian
@100GiornidaLeoni;https://www.youtube.com/@100GiornidaLeoni;146K;italian
@CasaPappagallo;https://www.youtube.com/@CasaPappagallo;512K;italian
@skysport;https://www.youtube.com/@skysport;562K;italian
@eldoce;https://www.youtube.com/@eldoce;572K;italian
@MorarNaGringa;https://www.youtube.com/@MorarNaGringa;10,5K;italian
